Date,Company_name,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
31-03-2020,State Bank of India,EQ,192,198.5,188.05,186.9,196,196.85,193.17,373.8,173.55,59543906,11502375489,402063
01-04-2020,State Bank of India,EQ,194,194.5,185.25,196.85,187,186.55,188.22,373.8,173.55,52954482,9967149865,400004
03-04-2020,State Bank of India,EQ,187.55,188.2,175,186.55,176,175.5,178.56,373.8,173.55,64455937,11509145350,589657
07-04-2020,State Bank of India,EQ,184.4,187.3,177.6,175.5,185.75,186.4,182.25,373.8,173.55,72133717,13146682223,486914
08-04-2020,State Bank of India,EQ,182.9,194.4,180.45,186.4,182.8,183,186.6,373.8,173.55,80436673,15009874887,501541
09-04-2020,State Bank of India,EQ,188,190,183.6,183,187.55,187.75,187.2,373.8,173.55,62417301,11684531636,366071
13-04-2020,State Bank of India,EQ,186.8,188.7,183.1,187.75,184.05,183.5,184.91,373.8,173.55,51847574,9587103983,290728
15-04-2020,State Bank of India,EQ,187,191.95,180.15,183.5,183,182.35,186.79,373.8,173.55,72190294,13484596093,434961
16-04-2020,State Bank of India,EQ,182,189.9,180.25,182.35,189.1,188.5,185.39,373.8,173.55,61165997,11339405469,355374
17-04-2020,State Bank of India,EQ,196,198,186.3,188.5,192.9,193.25,191.2,373.8,173.55,89858053,17180519674,490326
20-04-2020,State Bank of India,EQ,194,197.35,190.05,193.25,192.1,192.5,193.79,373.8,173.55,81961666,15883373690,443580
21-04-2020,State Bank of India,EQ,188,188.2,183,192.5,185,184.75,185.45,373.8,173.55,53043573,9836877838,312425
22-04-2020,State Bank of India,EQ,185.5,189.5,181.35,184.75,187.85,188.7,185.69,373.8,173.55,61503792,11420608394,330480
23-04-2020,State Bank of India,EQ,187.75,189.9,185.15,188.7,186.2,186.7,187.59,373.8,173.55,50957437,9559072951,293810
24-04-2020,State Bank of India,EQ,184,184,179,186.7,180.15,179.75,181.25,373.8,173.55,65146846,11807842269,416448
27-04-2020,State Bank of India,EQ,183.5,183.5,180.5,179.75,181,180.9,181.89,373.8,173.55,43003001,7821622427,228810
28-04-2020,State Bank of India,EQ,182,185.35,181.2,180.9,184.5,184.3,183.38,373.8,173.55,49590249,9093809552,224161
29-04-2020,State Bank of India,EQ,185,191.8,183.5,184.3,189.55,190.1,187.61,373.8,173.55,57470639,10782197699,310886
30-04-2020,State Bank of India,EQ,193.5,195.9,189.7,190.1,190.2,190.5,193.16,373.8,173.55,63069460,12182653761,366664
04-05-2020,State Bank of India,EQ,182.45,183.5,178,190.5,179.3,178.85,179.95,373.8,173.55,58122608,10458992244,488730
05-05-2020,State Bank of India,EQ,181,181.25,168.8,178.85,171.4,170.4,174.56,373.8,168.8,91050629,15894165261,637656
06-05-2020,State Bank of India,EQ,171.15,173.3,166.55,170.4,171.95,171.1,170.24,373.8,166.55,73156881,12454543784,446943
07-05-2020,State Bank of India,EQ,170.85,172.55,168.8,171.1,170.95,170.75,170.58,373.8,166.55,42944139,7325456142,270188
08-05-2020,State Bank of India,EQ,172.45,173.8,166.1,170.75,166.9,166.65,169.16,373.8,166.1,55935527,9462219596,387275
11-05-2020,State Bank of India,EQ,167.95,168.9,165,166.65,165.25,165.45,166.54,373.8,165,54594499,9092262580,358472
12-05-2020,State Bank of India,EQ,164.2,168.5,160.85,165.45,167.1,166.9,163.7,373.8,160.85,70752913,11582474387,412383
13-05-2020,State Bank of India,EQ,178.55,178.55,170.5,166.9,174.5,174.1,174.09,373.8,160.85,81721884,14227244082,409330
14-05-2020,State Bank of India,EQ,170.95,171.75,167.5,174.1,168.3,167.95,169.36,373.8,160.85,48137099,8152318123,277659
15-05-2020,State Bank of India,EQ,167.95,168.25,164.7,167.95,166.45,166.4,166.17,373.8,160.85,35498484,5898769443,225551
18-05-2020,State Bank of India,EQ,166.4,166.4,155,166.4,155.45,155.3,157.74,373.8,155,77350889,12201168540,585750
19-05-2020,State Bank of India,EQ,157.5,157.85,152.4,155.3,153.05,152.8,154.9,373.8,152.4,71522983,11079136483,402913
20-05-2020,State Bank of India,EQ,153,155.25,151.15,152.8,153.6,153.4,152.99,373.8,151.15,66178068,10124624877,339861
21-05-2020,State Bank of India,EQ,153.65,156.15,151.5,153.4,152,151.95,154.02,373.8,151.15,61150189,9418429266,358655
22-05-2020,State Bank of India,EQ,152,155.6,149.45,151.95,151.1,150.85,151.9,373.8,149.45,87069955,13226112172,485367
26-05-2020,State Bank of India,EQ,152.4,153.2,150.2,150.85,151.6,151.4,151.82,373.8,149.45,48281208,7329862348,248836
27-05-2020,State Bank of India,EQ,151.95,160.8,150.8,151.4,158.6,158.6,155.74,373.8,149.45,88206678,13737078674,380745
28-05-2020,State Bank of India,EQ,159.45,162.4,156.7,158.6,157.9,158.2,159.38,373.8,149.45,76970390,12267354054,364211
29-05-2020,State Bank of India,EQ,156.1,161.9,155.2,158.2,161.3,161.3,159.32,373.8,149.45,58368035,9299372741,291350
01-06-2020,State Bank of India,EQ,164,171.4,163.35,161.3,169.9,170.05,168.77,373.8,149.45,92742124,15652017386,437760
02-06-2020,State Bank of India,EQ,169.9,171.3,167.2,170.05,170.55,170.25,169.27,373.8,149.45,70422258,11920353532,325940
03-06-2020,State Bank of India,EQ,172.5,179.9,172,170.25,174.65,174.9,176.2,373.8,149.45,113173574,19941688899,539428
04-06-2020,State Bank of India,EQ,174.9,177.65,171.5,174.9,174.5,174.05,174.31,373.8,149.45,83495015,14553601015,384768
05-06-2020,State Bank of India,EQ,176.55,189.8,176,174.05,189.25,187.8,182.62,373.8,149.45,201325176,36765807987,858150
08-06-2020,State Bank of India,EQ,197,197.5,185.8,187.8,186.5,186.8,191.97,373.8,149.45,151750421,29130836085,727718
09-06-2020,State Bank of India,EQ,187.7,191,183.35,186.8,183.75,184.45,187.15,373.8,149.45,96656234,18088851547,462962
10-06-2020,State Bank of India,EQ,184.55,189,183.8,184.45,188.8,187.7,186.08,373.8,149.45,67335901,12529741455,330207
11-06-2020,State Bank of India,EQ,188,190.4,176.35,187.7,177.2,177.15,183.03,373.8,149.45,91729798,16789033684,478372
12-06-2020,State Bank of India,EQ,170,180,169.8,177.15,178.85,179.15,174.57,373.8,149.45,92761694,16193569564,424338
15-06-2020,State Bank of India,EQ,177.85,177.85,172,179.15,173.55,173.7,174.05,373.8,149.45,63617286,11072827746,314930
16-06-2020,State Bank of India,EQ,178,178.95,169.4,173.7,172.55,172.9,174.16,373.8,149.45,63929925,11133743951,295248
17-06-2020,State Bank of India,EQ,171,176.2,169.25,172.9,172.8,172.95,173.19,373.8,149.45,73867145,12793344374,337640
